"0";"0.00045";"0.0009";"0.00135";"0.0018";"0.00225";"0.0027";"0.00315";"0.0036";"0.00405";"0.0045";"0.00495";"0.0054";"0.00585";"0.0063";"0.00675";"0.0072";"0.00765";"0.0081"
"0";"0.000000";"0.005782";"0.007766";"0.009375";"0.010411";"0.011131";"0.011615";"0.011926";"0.012100";"0.012155";"0.012100";"0.011926";"0.011615";"0.011131";"0.010411";"0.009375";"0.007766";"0.005782";"0.000000"
"0.00045";"0.000000";"0.003549";"0.005978";"0.007486";"0.008520";"0.009226";"0.009702";"0.010007";"0.010176";"0.010230";"0.010176";"0.010007";"0.009702";"0.009226";"0.008520";"0.007486";"0.005978";"0.003549";"0.000000"
"0.0009";"0.000000";"0.002306";"0.004303";"0.005721";"0.006719";"0.007409";"0.007876";"0.008176";"0.008342";"0.008396";"0.008342";"0.008176";"0.007876";"0.007409";"0.006719";"0.005721";"0.004303";"0.002306";"0.000000"
"0.00135";"0.000000";"0.001528";"0.003009";"0.004195";"0.005082";"0.005719";"0.006159";"0.006443";"0.006603";"0.006654";"0.006603";"0.006443";"0.006159";"0.005719";"0.005082";"0.004195";"0.003009";"0.001528";"0.000000"
"0.0018";"0.000000";"0.000980";"0.002012";"0.002917";"0.003640";"0.004183";"0.004570";"0.004825";"0.004969";"0.005016";"0.004969";"0.004825";"0.004570";"0.004183";"0.003640";"0.002917";"0.002012";"0.000980";"0.000000"
"0.00225";"0.000000";"0.000563";"0.001220";"0.001849";"0.002386";"0.002809";"0.003120";"0.003331";"0.003452";"0.003491";"0.003452";"0.003331";"0.003120";"0.002809";"0.002386";"0.001849";"0.001220";"0.000563";"0.000000"
"0.0027";"0.000000";"0.000228";"0.000575";"0.000950";"0.001298";"0.001589";"0.001812";"0.001967";"0.002058";"0.002088";"0.002058";"0.001967";"0.001812";"0.001589";"0.001298";"0.000950";"0.000575";"0.000228";"0.000000"
"0.00315";"0.000000";"-0.000048";"0.000035";"0.000186";"0.000355";"0.000512";"0.000641";"0.000734";"0.000791";"0.000810";"0.000791";"0.000734";"0.000641";"0.000512";"0.000355";"0.000186";"0.000035";"-0.000048";"0.000000"
"0.0036";"0.000000";"-0.000282";"-0.000422";"-0.000471";"-0.000467";"-0.000438";"-0.000403";"-0.000371";"-0.000351";"-0.000343";"-0.000351";"-0.000371";"-0.000403";"-0.000438";"-0.000467";"-0.000471";"-0.000422";"-0.000282";"0.000000"
"0.00405";"0.000000";"-0.000480";"-0.000815";"-0.001039";"-0.001184";"-0.001274";"-0.001327";"-0.001356";"-0.001370";"-0.001374";"-0.001370";"-0.001356";"-0.001327";"-0.001274";"-0.001184";"-0.001039";"-0.000815";"-0.000480";"0.000000"
"0.0045";"0.000000";"-0.000651";"-0.001155";"-0.001535";"-0.001813";"-0.002010";"-0.002142";"-0.002226";"-0.002272";"-0.002286";"-0.002272";"-0.002226";"-0.002142";"-0.002010";"-0.001813";"-0.001535";"-0.001155";"-0.000651";"0.000000"
"0.00495";"0.000000";"-0.000798";"-0.001453";"-0.001972";"-0.002367";"-0.002656";"-0.002857";"-0.002987";"-0.003060";"-0.003083";"-0.003060";"-0.002987";"-0.002857";"-0.002656";"-0.002367";"-0.001972";"-0.001453";"-0.000798";"0.000000"
"0.0054";"0.000000";"-0.000928";"-0.001721";"-0.002363";"-0.002858";"-0.003222";"-0.003478";"-0.003645";"-0.003738";"-0.003768";"-0.003738";"-0.003645";"-0.003478";"-0.003222";"-0.002858";"-0.002363";"-0.001721";"-0.000928";"0.000000"
"0.00585";"0.000000";"-0.001050";"-0.001975";"-0.002722";"-0.003294";"-0.003713";"-0.004007";"-0.004198";"-0.004306";"-0.004340";"-0.004306";"-0.004198";"-0.004007";"-0.003713";"-0.003294";"-0.002722";"-0.001975";"-0.001050";"0.000000"
"0.0063";"0.000000";"-0.001181";"-0.002234";"-0.003057";"-0.003677";"-0.004127";"-0.004440";"-0.004645";"-0.004760";"-0.004797";"-0.004760";"-0.004645";"-0.004440";"-0.004127";"-0.003677";"-0.003057";"-0.002234";"-0.001181";"0.000000"
"0.00675";"0.000000";"-0.001370";"-0.002511";"-0.003356";"-0.003988";"-0.004445";"-0.004764";"-0.004973";"-0.005090";"-0.005128";"-0.005090";"-0.004973";"-0.004764";"-0.004445";"-0.003988";"-0.003356";"-0.002511";"-0.001370";"0.000000"
"0.0072";"0.000000";"-0.001736";"-0.002709";"-0.003552";"-0.004173";"-0.004630";"-0.004951";"-0.005162";"-0.005281";"-0.005319";"-0.005281";"-0.005162";"-0.004951";"-0.004630";"-0.004173";"-0.003552";"-0.002709";"-0.001736";"0.000000"
"0.00765";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
"0.0081";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000";"0.000000"
